sim,auroc,auprc
3041,0.644070584,0.166598205
3042,0.646773714,0.166125307
3043,0.642753101,0.163338569
3044,0.641982091,0.162426515
3045,0.642846355,0.166364363
3046,0.651198393,0.166162871
3047,0.647714966,0.169568334
3048,0.643147111,0.166573292
3049,0.647787571,0.164665467
3050,0.643250125,0.166475902
3051,0.64660739,0.168279524
3052,0.648598937,0.167445177
3053,0.652262275,0.171137722
3054,0.641519225,0.16313151
3055,0.63948311,0.160034109
3056,0.644612083,0.163946982
3057,0.651254168,0.175488169
3058,0.644522105,0.169728792
3059,0.649065072,0.169804636
3060,0.643570051,0.165312498
3061,0.638791728,0.159278117
3062,0.649406313,0.169204604
3063,0.648109001,0.169038484
3064,0.640401561,0.163441458
3065,0.646257359,0.163287996
3066,0.649248797,0.167624496
3067,0.64476512,0.166341814
3068,0.645959138,0.159457334
3069,0.645548317,0.164514002
3070,0.643806002,0.164868986
3071,0.648560069,0.163444914
3072,0.649573456,0.165018228
3073,0.645794553,0.166563653
3074,0.650829532,0.165930816
3075,0.650167526,0.170810484
3076,0.643911282,0.161185176
3077,0.640413176,0.162511537
3078,0.640991204,0.165881378
3079,0.650548855,0.169142912
3080,0.64410044,0.164903851
3081,0.646915974,0.172863154
3082,0.642139327,0.162579056
3083,0.649299227,0.172452408
3084,0.640497762,0.160680613
3085,0.64542095,0.162152829
3086,0.652768885,0.166431792
3087,0.655732296,0.171932094
3088,0.648037897,0.171366032
3089,0.634258806,0.156454599
3090,0.648899285,0.161440307
3091,0.644273446,0.164930946
3092,0.64966079,0.168509637
3093,0.652163425,0.170453582
3094,0.651886203,0.174646149
3095,0.646156959,0.16430052
3096,0.644662901,0.162083977
3097,0.647849289,0.167761432
3098,0.642894019,0.166046074
3099,0.641809868,0.165172792
3100,0.644257411,0.165687567
3101,0.647709596,0.170587561
3102,0.640084206,0.167962242
3103,0.646575433,0.170800706
3104,0.645716508,0.163651983
3105,0.649206731,0.167641338
3106,0.642203911,0.164914311
3107,0.655153667,0.17226732
3108,0.645156881,0.165856975
3109,0.642620316,0.16281817
3110,0.642117027,0.164803928
3111,0.643082394,0.165990449
3112,0.648431206,0.170829263
3113,0.639901091,0.159818342
3114,0.642688226,0.163861091
3115,0.646878872,0.168129018
3116,0.64470405,0.165769987
3117,0.64800624,0.163501104
3118,0.644845541,0.162929141
3119,0.640338128,0.165681526
3120,0.645013569,0.164343662
3121,0.64727512,0.169199125
3122,0.647841556,0.170073222
3123,0.646920498,0.16684814
3124,0.641997007,0.162981191
3125,0.644681707,0.170575682
3126,0.650088308,0.172662195
3127,0.644965125,0.166467782
3128,0.643258573,0.16397631
3129,0.650010875,0.170242485
3130,0.640930977,0.162570776
3131,0.644885746,0.163973028
3132,0.643894878,0.163245044
3133,0.644784148,0.165667479
3134,0.647305184,0.165206467
3135,0.648219506,0.170629434
3136,0.647383284,0.168892274
3137,0.647992719,0.165274454
3138,0.642705794,0.160564246
3139,0.648951403,0.165061577
3140,0.643806855,0.163522333
3141,0.646394761,0.169999072
3142,0.644273993,0.160804378
3143,0.642216989,0.163743222
3144,0.647542656,0.162424635
3145,0.651997623,0.169846262
3146,0.651228234,0.168831695
3147,0.64920032,0.169676689
3148,0.638987519,0.164567747
3149,0.641518987,0.164770389
3150,0.641624044,0.163492547
3151,0.647672012,0.164999584
3152,0.646995467,0.163708983
3153,0.647087929,0.168045658
3154,0.645948845,0.165424716
3155,0.65185835,0.172796913
3156,0.64696426,0.167576653
3157,0.642580195,0.162159703
3158,0.6462092,0.164276391
3159,0.64203634,0.162786387
3160,0.642550302,0.163144839
3161,0.639592919,0.162530852
3162,0.646623852,0.162722684
3163,0.64650759,0.165662031
3164,0.645473201,0.164042079
3165,0.647699732,0.165924016
3166,0.645139681,0.169380305
3167,0.649264277,0.171529854
3168,0.651319933,0.166655208
3169,0.653083667,0.173669251
3170,0.647775836,0.165252354
3171,0.637684747,0.159205009
3172,0.645994583,0.166039578
3173,0.649339971,0.171829225
3174,0.644928928,0.167185605
3175,0.649815953,0.170976033
3176,0.642343759,0.162017889
3177,0.649207796,0.17013377
3178,0.652414421,0.170701672
3179,0.651039719,0.170512701
3180,0.646859856,0.166602784
3181,0.647109886,0.169918824
3182,0.639811353,0.160858626
3183,0.644741451,0.168075586
3184,0.641831348,0.161121754
3185,0.647434715,0.168944635
3186,0.643380948,0.165020593
3187,0.637750709,0.165322615
3188,0.648491041,0.168308008
3189,0.647836551,0.169209812
3190,0.648435791,0.17117205
3191,0.646016491,0.165404106
3192,0.650586137,0.172954346
3193,0.638362793,0.160923176
3194,0.643268453,0.166408608
3195,0.647890152,0.174284145
3196,0.645535869,0.167198415
3197,0.652488239,0.168570835
3198,0.647858643,0.166506611
3199,0.640783456,0.164940268
3200,0.641585332,0.165298656
3201,0.649152189,0.168661565
3202,0.651246482,0.172853326
3203,0.641825643,0.162290932
3204,0.643598334,0.165100874
3205,0.64073769,0.166160796
3206,0.649983441,0.166614637
3207,0.649634793,0.166974978
3208,0.649834573,0.17341468
3209,0.643421424,0.165974348
3210,0.64706376,0.167563463
3211,0.650049888,0.169383045
3212,0.646250484,0.166467734
3213,0.6544383,0.167961748
3214,0.645167328,0.16703964
3215,0.639359087,0.162039565
3216,0.643718591,0.16529799
3217,0.646222874,0.166664136
3218,0.645916898,0.16525496
3219,0.644233307,0.165147106
3220,0.646051489,0.169561189
3221,0.648466637,0.17007484
3222,0.648641393,0.169601262
3223,0.644231212,0.165974903
3224,0.645612339,0.162507667
3225,0.642503156,0.165986429
3226,0.647416604,0.167165247
3227,0.645802602,0.164742953
3228,0.646833489,0.170711891
3229,0.644081897,0.16389096
3230,0.649690916,0.167262389
3231,0.647799709,0.167008813
3232,0.644219279,0.164859106
3233,0.645013917,0.162992007
3234,0.648783725,0.169718154
3235,0.641893959,0.164960283
3236,0.638047431,0.164988633
3237,0.651310251,0.166866008
3238,0.638381083,0.162125084
3239,0.643931146,0.171186307
3240,0.646300644,0.168604282
3241,0.642853398,0.163666653
3242,0.647480428,0.1661424
3243,0.648643925,0.172133766
3244,0.647975196,0.167402636
3245,0.643989473,0.164022391
3246,0.648507706,0.161130134
3247,0.646902315,0.169757061
3248,0.638509871,0.158896694
3249,0.645486675,0.162815347
3250,0.650997355,0.172929054
3251,0.642066881,0.160925278
3252,0.648132164,0.167465971
3253,0.646790177,0.165525419
3254,0.648471304,0.169768371
3255,0.643882429,0.16688922
3256,0.642750865,0.165829083
3257,0.641577664,0.160391191
3258,0.644937367,0.164584822
3259,0.645710708,0.167032689
3260,0.651607487,0.171344705
3261,0.647029172,0.163300581
3262,0.647649079,0.169432849
3263,0.654307879,0.171636627
3264,0.642925271,0.165314681
3265,0.64686992,0.16489149
3266,0.648014524,0.16639975
3267,0.653959852,0.165423681
3268,0.638502258,0.16157487
3269,0.648275731,0.16696996
3270,0.647328304,0.164790474
3271,0.646768372,0.168967846
3272,0.640584741,0.157690208
3273,0.642983982,0.163962805
3274,0.645939879,0.165978351
3275,0.643298436,0.163777044
3276,0.643044457,0.163665698
3277,0.647333622,0.164859375
3278,0.643662248,0.161878169
3279,0.648985586,0.168173493
3280,0.647011817,0.162600204
3281,0.644243957,0.159977539
3282,0.646785917,0.168456539
3283,0.647150517,0.169221447
3284,0.643425514,0.162769042
3285,0.645273399,0.165933046
3286,0.647930238,0.165226387
3287,0.641925333,0.158953011
3288,0.640552167,0.161036029
3289,0.644317553,0.164792591
3290,0.646278566,0.16570542
3291,0.648226299,0.165374813
3292,0.648463348,0.16404247
3293,0.647484907,0.170266767
3294,0.644063126,0.167573534
3295,0.643917165,0.168690094
3296,0.640601509,0.162999014
3297,0.642416161,0.163801819
3298,0.642246177,0.165205296
3299,0.6470417,0.168902383
3300,0.651642115,0.170518958
3301,0.645627886,0.164487313
3302,0.641181915,0.16350521
3303,0.645436014,0.16465832
3304,0.648861085,0.16802145
3305,0.651870131,0.171864211
3306,0.646952235,0.167197932
3307,0.646834124,0.167684022
3308,0.643872943,0.166255794
3309,0.646887026,0.170136243
3310,0.646765858,0.164713798
3311,0.649593432,0.164904585
3312,0.64613776,0.167113338
3313,0.643565247,0.164727493
3314,0.651542393,0.170882077
3315,0.646140832,0.166089439
3316,0.645695826,0.166599345
3317,0.644164879,0.167579699
3318,0.647638201,0.164921208
3319,0.643477302,0.161474592
3320,0.644579421,0.165023491
3321,0.644569862,0.167678871
3322,0.647724598,0.166265249
3323,0.643013515,0.160988947
3324,0.642879423,0.16507319
3325,0.647626189,0.164885521
3326,0.652674183,0.170165471
3327,0.643918758,0.166414261
3328,0.640461196,0.165309483
3329,0.644146784,0.167254867
3330,0.648402826,0.167934517
3331,0.639927095,0.160936714
3332,0.653020321,0.170635894
3333,0.64596356,0.167708126
3334,0.649573363,0.168153612
3335,0.654053139,0.169894327
3336,0.64292896,0.164680954
3337,0.645176778,0.164624374
3338,0.646923985,0.167221431
3339,0.647860894,0.165121095
3340,0.648419333,0.170349987
3341,0.647649219,0.168615633
3342,0.645923296,0.164298919
3343,0.643221364,0.164327176
3344,0.649057221,0.169119195
3345,0.645135326,0.164422914
3346,0.652303721,0.174476041
3347,0.646193413,0.164364596
3348,0.644613031,0.164810421
3349,0.648146623,0.163411168
3350,0.642864503,0.1603211
3351,0.648116157,0.169116144
3352,0.647344839,0.162637498
3353,0.642894192,0.164880594
3354,0.64331702,0.166148602
3355,0.645070687,0.165339148
3356,0.650985932,0.172694283
3357,0.648268388,0.165332338
3358,0.64824436,0.168780126
3359,0.648846383,0.168041221
3360,0.643072977,0.162163536
3361,0.646393473,0.167227399
3362,0.643108606,0.168109599
3363,0.648497329,0.170295507
3364,0.648818368,0.167028636
3365,0.646411151,0.168277857
3366,0.64052656,0.161526807
3367,0.645548938,0.168783929
3368,0.643844855,0.163560018
3369,0.648011732,0.171112412
3370,0.645740119,0.164701427
3371,0.650668797,0.168729884
3372,0.650352997,0.169890621
3373,0.640376672,0.159802321
3374,0.641755089,0.166536972
3375,0.639587142,0.163898027
3376,0.644623551,0.16279407
3377,0.639344532,0.162667089
3378,0.646422239,0.170913479
3379,0.643030783,0.16502446
3380,0.653579683,0.173322399
3381,0.656878542,0.178756132
3382,0.643398489,0.169844409
3383,0.646073879,0.16621978
3384,0.644611823,0.16240129
3385,0.651322614,0.168438052
3386,0.643799164,0.171836492
3387,0.653108458,0.170866263
3388,0.649113401,0.169556036
3389,0.644179313,0.168241164
3390,0.650294048,0.169602543
3391,0.653919984,0.171004799
3392,0.645333756,0.164251707
3393,0.644360995,0.164707624
3394,0.645732678,0.167008024
3395,0.646385737,0.167270356
3396,0.642442323,0.162433276
3397,0.648086864,0.168911104
3398,0.647796228,0.165553724
3399,0.644295215,0.162355166
3400,0.643884055,0.165072463
3401,0.645097867,0.162841776
3402,0.647787286,0.167482633
3403,0.65273997,0.169306602
3404,0.652989377,0.176185109
3405,0.644715545,0.165442061
3406,0.647155987,0.167127576
3407,0.647260266,0.167235718
3408,0.649353199,0.16878199
3409,0.648553814,0.164352579
3410,0.647986486,0.171617754
3411,0.641500084,0.165815591
3412,0.64578046,0.170752545
3413,0.650155933,0.168775899
3414,0.652996405,0.171196716
3415,0.645435742,0.170394256
3416,0.646306827,0.164512622
3417,0.642948116,0.16806307
3418,0.650799206,0.170596881
3419,0.649231049,0.166213272
3420,0.646689722,0.172507737
3421,0.640846867,0.164668296
3422,0.644548745,0.167565055
3423,0.648374906,0.163772609
3424,0.64843979,0.162076819
3425,0.640365065,0.165359164
3426,0.648106918,0.163390712
3427,0.642469208,0.162328382
3428,0.65321087,0.16929329
3429,0.649577285,0.167678219
3430,0.648126316,0.168585056
3431,0.647984217,0.170595008
3432,0.649983921,0.167930524
3433,0.649601146,0.170471086
3434,0.650479567,0.171587905
3435,0.648983355,0.169138707
3436,0.644854262,0.167024068
3437,0.653043989,0.168843778
3438,0.646083153,0.168257536
3439,0.647058953,0.165208695
3440,0.647527014,0.174139499
3441,0.640861886,0.164742001
3442,0.648621459,0.16574091
3443,0.639867873,0.163318678
3444,0.647990823,0.169261544
3445,0.640360743,0.16002744
3446,0.648521379,0.163669191
3447,0.643698414,0.161976892
3448,0.645448855,0.162826097
3449,0.647799564,0.170900997
3450,0.647058355,0.168400923
3451,0.642296818,0.162703298
3452,0.645448047,0.165935934
3453,0.642141923,0.159903741
3454,0.645136584,0.165268655
3455,0.647383354,0.16689851
3456,0.648444872,0.167796037
3457,0.642327169,0.165397076
3458,0.644920492,0.165606245
3459,0.653798199,0.167723417
3460,0.650507832,0.172904701
3461,0.64963745,0.171118763
3462,0.64658621,0.17010381
3463,0.647032546,0.162480534
3464,0.642765374,0.163737593
3465,0.649444893,0.164885895
3466,0.651642728,0.166446141
3467,0.649181894,0.167670882
3468,0.638830388,0.164217896
3469,0.645993305,0.167434596
3470,0.645052877,0.161802763
3471,0.64953383,0.170806898
3472,0.646391422,0.165658085
3473,0.643032244,0.161769588
3474,0.64364047,0.168946038
3475,0.647882957,0.163374056
3476,0.646439514,0.164378276
3477,0.647125063,0.166391373
3478,0.646212151,0.167577151
3479,0.643315126,0.167192935
3480,0.655905799,0.170331462
3481,0.6492838,0.167272044
3482,0.644624716,0.164172381
3483,0.648542156,0.165759311
3484,0.644706426,0.170609845
3485,0.645528158,0.162484819
3486,0.651576416,0.17460134
3487,0.644860828,0.16624417
3488,0.648622395,0.165287387
3489,0.643919984,0.164996422
3490,0.643338529,0.169548473
3491,0.647887994,0.168043967
3492,0.644522155,0.168345389
3493,0.644250083,0.163838697
3494,0.64409956,0.170989897
3495,0.650338523,0.169218805
3496,0.635806869,0.158576199
3497,0.646097965,0.162381188
3498,0.642977059,0.163178481
3499,0.646096997,0.165949772
3500,0.640970465,0.158895953
3501,0.645698498,0.169452314
3502,0.643281354,0.159796358
3503,0.648518761,0.165889248
3504,0.646554391,0.164238819
3505,0.645128613,0.162861809
3506,0.648852188,0.170623424
3507,0.649289823,0.166047023
3508,0.652538059,0.166609493
3509,0.646605461,0.164661555
3510,0.646097472,0.167866348
3511,0.649320882,0.169952132
3512,0.652725093,0.169704707
3513,0.649848987,0.173176029
3514,0.64644809,0.166355258
3515,0.647117182,0.168085283
3516,0.645360303,0.171101787
3517,0.638953229,0.160236349
3518,0.649091056,0.171008784
3519,0.647028259,0.165118218
3520,0.647070701,0.165329273
3521,0.652749939,0.174372167
3522,0.654700233,0.170916366
3523,0.65422747,0.172178765
3524,0.642109546,0.165258009
3525,0.643757586,0.164490732
3526,0.646282706,0.164670481
3527,0.650316363,0.169504559
3528,0.65034901,0.164118858
3529,0.64793536,0.164120525
3530,0.64805559,0.165770342
3531,0.65265182,0.169701474
3532,0.643471502,0.163260611
3533,0.646472219,0.1731536
3534,0.654368076,0.168282171
3535,0.644575807,0.163355452
3536,0.646800562,0.166143663
3537,0.642702108,0.164533043
3538,0.64784107,0.167748306
3539,0.64407756,0.165652516
3540,0.650998428,0.168263691
3541,0.64369617,0.168450399
3542,0.642109003,0.164198009
3543,0.64418889,0.166112993
3544,0.644660325,0.169972702
3545,0.651695292,0.169720094
3546,0.641238901,0.166088906
3547,0.641565398,0.16592978
3548,0.646905766,0.166644857
3549,0.651030185,0.169859673
3550,0.646313317,0.167789093
3551,0.645511626,0.165222799
3552,0.641886285,0.160883853
3553,0.645819402,0.162054432
3554,0.651753095,0.168706424
3555,0.642954174,0.165084052
3556,0.648125266,0.16969487
3557,0.644753149,0.168502009
3558,0.648621972,0.167637155
3559,0.643160262,0.159322275
3560,0.646564575,0.170601587
3561,0.638885951,0.162680257
3562,0.646543166,0.168486038
3563,0.646611234,0.159881609
3564,0.640140494,0.165920927
3565,0.652233762,0.176573237
3566,0.642495089,0.164760411
3567,0.647213045,0.165450683
3568,0.644953509,0.168027619
3569,0.649086336,0.169394115
3570,0.635031707,0.157507644
3571,0.642423347,0.168690789
3572,0.650504135,0.167933185
3573,0.649837912,0.16819918
3574,0.649480364,0.169948112
3575,0.652970704,0.166938437
3576,0.644409212,0.166453199
3577,0.645918247,0.163162861
3578,0.649113444,0.164880455
3579,0.646228464,0.165984514
3580,0.647743872,0.164918841
3581,0.650349811,0.166929846
3582,0.645998973,0.164108206
3583,0.645539146,0.16316757
3584,0.63857804,0.161786913
3585,0.642472672,0.164503351
3586,0.648563856,0.169467403
3587,0.639056655,0.162688639
3588,0.652369513,0.170384959
3589,0.650488831,0.174356629
3590,0.646732113,0.164705791
3591,0.649871855,0.168315916
3592,0.639107263,0.160253384
3593,0.648667385,0.168426603
3594,0.649415607,0.169947254
3595,0.649386509,0.16660662
3596,0.650289776,0.169017302
3597,0.645309487,0.166225179
3598,0.649783758,0.165538407
3599,0.65293487,0.169705193
3600,0.646934229,0.162470167
3601,0.646398238,0.165177511
3602,0.65193619,0.172774963
3603,0.645821698,0.168684196
3604,0.652919786,0.170432983
3605,0.642702223,0.16440023
3606,0.647453576,0.170023666
3607,0.645614775,0.167070266
3608,0.649824271,0.16913721
3609,0.636377318,0.158537556
3610,0.644630967,0.167558703
3611,0.648102561,0.163899366
3612,0.64772364,0.172925054
3613,0.649570289,0.169120875
3614,0.648747574,0.169661448
3615,0.652202683,0.167566536
3616,0.641089146,0.160047797
3617,0.642925981,0.163741439
3618,0.647958988,0.169277393
3619,0.645019439,0.166290789
3620,0.644909915,0.168979968
